GRAJ,2015-09-12,03:00,2.3414391076291214
GRUD,2015-09-12,03:00,2.339248255199124
GWWL,2015-09-12,03:00,2.3384066945842674
HAJN,2015-09-12,03:00,2.3329342438441407
HOZD,2015-09-12,03:00,2.287584191061831
HRUB,2015-09-12,03:00,2.3093881522652504
ILAW,2015-09-12,03:00,2.324475192693717
JLGR,2015-09-12,03:00,2.2706721394401597
JOZ2,2015-09-12,03:00,2.328538580731268
JOZE,2015-09-12,03:00,2.323463241568238
KALI,2015-09-12,03:00,2.3390505295392994
KAM1,2015-09-12,03:00,2.345585751322882
KATO,2015-09-12,03:00,2.2807700919322
KEPN,2015-09-12,03:00,2.303804910911492
KLCE,2015-09-12,03:00,2.2768705548816834
KLDZ,2015-09-12,03:00,2.2768011760502653
KLOB,2015-09-12,03:00,2.291262503459023
KONI,2015-09-12,03:00,2.323364832943451
KOSC,2015-09-12,03:00,2.304940427587752
KOSZ,2015-09-12,03:00,2.338988593675595
KRA1,2015-09-12,03:00,2.291483241673301
KRAW,2015-09-12,03:00,2.2914832416732986
KROS,2015-09-12,03:00,2.2936356872305668
KROT,2015-09-12,03:00,2.3214425973972688
KUTN,2015-09-12,03:00,2.32529227315964
LAMA,2015-09-12,03:00,2.3215740771569817
LEGP,2015-09-12,03:00,2.3247791323403355
LELO,2015-09-12,03:00,2.283472133229548
LESZ,2015-09-12,03:00,2.325508435762785
LODZ,2015-09-12,03:00,2.292434982441646
LOMZ,2015-09-12,03:00,2.335822554271642
LUBL,2015-09-12,03:00,2.302893376627749
MIES,2015-09-12,03:00,2.3343308763757005
MIMA,2015-09-12,03:00,2.317201090540983
MLCN,2015-09-12,03:00,2.3015415294393007
MYSZ,2015-09-12,03:00,2.322273587715496
NODW,2015-09-12,03:00,2.3375653070896365
NTML,2015-09-12,03:00,2.336572298097471
NWSC,2015-09-12,03:00,2.2856632418575176
NWT1,2015-09-12,03:00,2.214286427367665
NYSA,2015-09-12,03:00,2.307384394649184
OLST,2015-09-12,03:00,2.316558153348254
OPLE,2015-09-12,03:00,2.317569977659603
OPLU,2015-09-12,03:00,2.3112574484472295
OSMZ,2015-09-12,03:00,2.32339458907546
PITR,2015-09-12,03:00,2.2998857914706474
POTS,2015-09-12,03:00,2.344673165288695
POZN,2015-09-12,03:00,2.3333538119143484
PPIL,2015-09-12,03:00,2.338108209803626
PROS,2015-09-12,03:00,2.300965920001764
PRZM,2015-09-12,03:00,2.300390110062557
RADM,2015-09-12,03:00,2.308593301484215
REDZ,2015-09-12,03:00,2.3308734401987588
RWMZ,2015-09-12,03:00,2.3153952645094007
RYKI,2015-09-12,03:00,2.317836116840147
SIDZ,2015-09-12,03:00,2.3224961463197396
SIED,2015-09-12,03:00,2.321236778792804
SIPC,2015-09-12,03:00,2.3254625901975663
SOCH,2015-09-12,03:00,2.3334561886781815
SOKL,2015-09-12,03:00,2.328903237738647
STRG,2015-09-12,03:00,2.3285096812566852
SWIB,2015-09-12,03:00,2.33131091880146
SWKI,2015-09-12,03:00,2.3315310700068435
